Code,Name
246710,티앤알바이오팹
950130,엑세스바이오
066310,큐에스아이
047820,초록뱀미디어
100590,머큐리
036220,오상헬스케어
063080,컴투스홀딩스
120240,대정화금
265740,엔에프씨
078935,GS우
009190,대양금속
066790,씨씨에스
100130,동국S&C
352090,스톰테크
032300,한국파마
321260,프로이천
100700,세운메디칼
019680,대교
068240,다원시스
096240,크레버스
139990,아주스틸
086710,선진뷰티사이언스
011700,한신기계
055490,테이팩스
443670,에스피소프트
357230,에이치피오
004100,태양금속
032560,황금에스티
001275,부국증권우
131370,알서포트
063170,서울옥션
004140,동방
226400,오스테오닉
262260,에이프로
078140,대봉엘에스
408470,한패스
042500,링네트
464490,쿼드메디슨
002210,동성제약
131400,이브이첨단소재
288180,케이피항공산업
417970,모델솔루션
109070,주성코퍼레이션
023800,인지컨트롤스
033290,로젠
094840,슈프리마에이치큐
090470,제이스로보틱스
004890,동일산업
303810,동국생명과학
099750,이지케어텍
37550L,DL이앤씨2우(전환)
330350,위더스제약
067000,조이시티
014160,대영포장
072950,빛샘전자
311320,지오엘리먼트
101330,모베이스
066700,테라젠이텍스
006840,AK홀딩스
337930,젝시믹스
363280,티와이홀딩스
035610,솔본
457370,한켐
117670,알파칩스
058860,KTis
036420,콘텐트리중앙
348350,위드텍
024880,케이피에프
052420,오성첨단소재
036580,팜스코
302550,리메드
014440,영보화학
290720,푸드나무
203690,아크솔루션스
411080,샌즈랩
040420,정상제이엘에스
053580,웹케시
063160,종근당바이오
347890,엠엑스온
010280,아이티센엔텍
023000,삼원강재
076610,해성옵틱스
008260,NI스틸
476040,오가노이드사이언스
163560,동일고무벨트
418470,KT밀리의서재
088390,이녹스
072020,중앙백신
066980,한성크린텍
009300,삼아제약
298540,더네이쳐홀딩스
173130,오파스넷
101670,하이드로리튬
011370,서한
123010,알엔티엑스
002200,한국수출포장
039010,현대에이치티
432470,케이엔에스
093920,서원인텍
005740,크라운해태홀딩스
058630,엠게임
251120,바이오에프디엔씨
142280,녹십자엠에스
382480,지아이텍
040910,아이씨디
043610,KT지니뮤직
004840,DRB동일
033340,좋은사람들
130580,나이스디앤비
024830,세원물산
413390,엠오티
011320,유니크
041930,SY동아
079810,APS이노베이션
000230,일동홀딩스
299660,셀리드
362320,청담글로벌
294630,서남
004650,창해에탄올
091120,이엠텍
002600,조흥
950220,네오이뮨텍
049180,셀루메드
460940,피앤에스로보틱스
183490,엔지켐생명과학
475430,키스트론
208370,셀바스헬스케어
007110,일신석재
000590,CS홀딩스
066590,스모트로닉
253840,수젠텍
002700,신일전자
030960,양지사
095720,웅진씽크빅
007980,TP
005870,휴니드
424960,스마트레이더시스템
419050,삼기에너지솔루션즈
017370,우신시스템
048550,SM C&C
307870,비투엔
302430,이노메트리
004590,한국가구
234300,에스트래픽
037760,쎄니트
096775,SK이노베이션우
388870,파로스아이바이오
054670,대한뉴팜
175250,아이큐어
048530,인트론바이오
273640,와이엠텍
006890,태경케미컬
067370,선바이오
412540,제일엠앤에스
058400,KNN
000105,유한양행우
370090,퓨런티어
225530,HC보광산업
111380,동인기연
007590,동방아그로
265560,영화테크
041910,폴라리스AI파마
060590,씨티씨바이오
170030,현대공업
290660,다이나믹솔루션
277880,티에스아이
317830,에스피시스템스
019540,일지테크
065510,휴비츠
001470,삼부토건
084730,팅크웨어
054620,APS
263800,데이타솔루션
222160,NPX
006140,피제이전자
014970,삼륭물산
001020,페이퍼코리아
228670,레이
448710,코츠테크놀로지
007820,엠엑스로보틱스
320000,한울반도체
067570,엔브이에이치코리아
020710,시공테크
110790,크리스에프앤씨
463020,뉴엔AI
024740,한일단조
124560,태웅로직스
017650,대림제지
054040,한국컴퓨터
026150,특수건설
003580,HLB글로벌
009180,한솔로지스틱스
089230,THE E&M
171120,라이온켐텍
060310,3S
067290,JW신약
205470,휴마시스
201490,미투온
0015N0,아로마티카
036640,HRS
35320K,대덕전자1우
082850,우리바이오
238090,앤디포스
011150,CJ씨푸드
102370,케이옥션
001260,남광토건
217190,제너셈
017480,삼현철강
056360,코위버
048770,TPC로보틱스
012700,리드코프
031820,아이티센씨티에스
168330,내츄럴엔도텍
014470,부방
019550,SBI인베스트먼트
096350,대창솔루션
000180,성창기업지주
025550,한국선재
064800,포니링크
013870,지엠비코리아
439580,블루엠텍
007460,에이프로젠
006090,사조오양
128660,피제이메탈
373200,엑스플러스
900250,크리스탈신소재
005750,대림바스
002720,국제약품
044340,위닉스
038680,에스넷
045660,에이텍
010960,삼호개발
085310,엔케이
003310,대주산업
452200,민테크
039610,화성밸브
140070,서플러스글로벌
208140,정다운
061040,알에프텍
900260,로스웰
036000,예림당
162300,신스틸
126880,제이엔케이글로벌
000850,화천기공
083790,CG인바이츠
091440,한울소재과학
053280,예스24
263600,덕우전자
069730,DSR제강
187420,HLB제넥스
340360,다보링크
048430,유라테크
032850,비트컴퓨터
092300,현우산업
234920,자이글
241690,유니테크노
004720,팜젠사이언스
001560,제일연마
081180,쎄크
105740,디케이락
175140,휴먼테크놀로지
261780,아리바이오랩
002800,신신제약
251630,브이원텍
315640,딥노이드
007815,코리아써우
049480,오픈베이스
137950,제이씨케미칼
391710,코닉오토메이션
094860,네오리진
347860,알체라
204840,지엘팜텍
081150,티플랙스
037440,희림
459100,위츠
478560,블랙야크아이앤씨
033130,디지틀조선
038460,바이오스마트
126640,화신정공
348150,고바이오랩
451250,삐아
016090,대현
065530,와이어블
013700,까뮤이앤씨
271830,팸텍
111710,남화산업
073640,테라사이언스
191420,테고사이언스
463480,모티브링크
079980,휴비스
347000,센코
033230,인성정보
196490,디에이테크놀로지
010660,화천기계
222110,팬젠
013360,일성건설
338100,NH프라임리츠
094940,푸른로보틱스
120115,코오롱인더우
417790,트루엔
043710,코스리거글로벌
065440,이루온
123420,위메이드플레이
101140,인바이오젠
061250,화일약품
032540,TJ미디어
216050,인크로스
215360,우리산업
068290,삼성출판사
145170,노브랜드
453860,에이에스텍
088280,쏘닉스
443250,레뷰코퍼레이션
331380,포커스에이아이
332370,아이디피
002795,아모레퍼시픽홀딩스우
153710,옵티팜
084650,랩지노믹스
009770,삼정펄프
067170,오텍
217500,러셀
299170,더블유에스아이
109860,동일금속
018500,동원금속
046210,HLB파나진
003925,남양유업우
071090,하이스틸
109080,옵티시스
007280,한국특강
027830,대성창투
215790,이노인스트루먼트
048910,대원미디어
039020,이건홀딩스
461030,아이엠비디엑스
198080,캐프
033320,제이씨현시스템
382150,온코크로스
080010,이상네트웍스
003780,진양산업
100220,비상교육
185490,아이진
155660,DSR
071670,에이테크솔루션
053450,세코닉스
010770,평화홀딩스
060570,드림어스컴퍼니
192250,케이사인
155650,와이엠씨
288620,에스프리즘
024900,디와이덕양
004540,깨끗한나라
019990,에너토크
000220,유유제약
134580,탑코미디어
246960,SCL사이언스
003010,혜인
010040,한국내화
094850,참좋은여행
043650,국순당
095270,웨이브일렉트로
006880,신송홀딩스
311690,CJ 바이오사이언스
214270,FSN
089850,유비벨록스
147760,피엠티
476080,M83
246690,TS인베스트먼트
001840,이화공영
024910,경창산업
099220,SDN
452400,이닉스
333620,엔시스
446840,지슨
294090,이오플로우
012690,모나리자
041460,한국전자인증
222420,쎄노텍
039240,경남스틸
014910,성문전자
012790,신일제약
042110,에스씨디
104620,노랑풍선
229000,젠큐릭스
016250,SGC E&C
198440,강동씨앤엘
010240,흥국
009200,무림페이퍼
046940,우원개발
092780,DYP
296160,프로젠
039420,케이엘넷
004780,대륙제관
241790,티이엠씨씨엔에스
352910,오비고
053050,지에스이
010470,오리콤
049550,잉크테크
004060,SG세계물산
014950,삼익제약
214260,라파스
036090,위지트
111110,호전실업
004440,삼일씨엔에스
054930,유신
064240,홈캐스트
456570,아이엠지티
163280,에어레인
317850,대모
033310,엠투엔
067920,이글루
424980,마이크로투나노
378850,화승알앤에이
088910,동우팜투테이블
072130,유엔젤
273060,와이즈버즈
005670,푸드웰
136410,아셈스
004830,덕성
317690,퀀타매트릭스
000725,현대건설우
065130,탑엔지니어링
008370,원풍
007370,진양제약
317530,에피소드컴퍼니
027050,코리아나
199550,레이저옵텍
033560,블루콤
092440,기신정기
099520,DGI
004770,써니전자
290670,대보마그네틱
053620,태양
045340,토탈소프트
245620,EDGC
347740,피엔케이피부임상연구센타
263690,디알젬
294140,레몬
129260,인터지스
180060,탑선
095910,에스에너지
002630,오리엔트바이오
348080,큐라티스
036670,삼양케이씨아이
207760,미스터블루
250030,진코스텍
021050,서원
036120,서울평가정보
009835,한화솔루션우
219550,디와이디
460870,에스엠씨지
460470,아이빔테크놀로지
321820,아티스트컴퍼니
396690,미래에셋글로벌리츠
100030,인지소프트
005305,롯데칠성우
0013V0,삼진식품
006980,우성
054300,팬스타엔터프라이즈
372910,한컴라이프케어
040610,SG&G
072990,에이치시티
340930,유일에너테크
001550,조비
214330,금호에이치티
001620,케이비아이동국실업
480370,씨케이솔루션
104540,코렌텍
072470,우리산업홀딩스
471820,셀로맥스사이언스
444530,심플랫폼
217480,에스디생명공학
177900,쓰리에이로직스
002760,보락
004450,삼화왕관
950200,소마젠
291650,압타머사이언스
097800,윈팩
278650,HLB바이오스텝
419080,엔젯
050960,수산아이앤티
053270,구영테크
001465,BYC우
360350,코셈
015710,코콤
038010,제일테크노스
159580,제로투세븐
122310,제노레이
003465,유화증권우
099410,동방선기
104040,디에스엠
256630,포인트엔지니어링
075180,새론오토모티브
052220,iMBC
260930,씨티케이
479960,위너스일렉
002410,범양건영
023810,인팩
073110,엘엠에스
373160,데이원컴퍼니
170790,파이오링크
123700,SJM
003475,유안타증권우
011230,삼화전자
184230,SGA솔루션즈
053350,이니텍
219420,링크제니시스
408900,스튜디오미르
317870,엔바이오니아
378800,샤페론
011390,부산산업
096610,알에프세미
025530,SJM홀딩스
004920,씨아이테크
261520,이지스
189690,포시에스
179530,애드바이오텍
020760,일진디스플
318160,셀바이오휴먼텍
068330,일신바이오
065500,오리엔트정공
435570,에르코스
384470,코어라인소프트
006370,대구백화점
047400,유니온머티리얼
305090,마이크로디지탈
053980,오상자이엘
238120,얼라인드
299900,위지윅스튜디오
041650,상신브레이크
393210,토마토시스템
189860,서전기전
393970,대진첨단소재
060560,HC홈센타
000910,유니온
089790,제이티
053160,프리엠스
413640,비아이매트릭스
082210,옵트론텍
196450,코아시아씨엠
037330,인지디스플레
033170,시그네틱스
277070,린드먼아시아
303360,프로티아
002140,고려산업
066670,디티씨
137080,나래나노텍
038070,서린바이오
440290,HB인베스트먼트
063440,SM Life Design
058730,다스코
226330,신테카바이오
451700,엔에이치스팩29호
232830,아이티센피엔에스
023350,한국종합기술
432430,와이랩
37550K,DL이앤씨우
014190,원익큐브
037230,한국팩키지
466410,사이냅소프트
361570,알비더블유
065170,비엘팜텍
458350,에스팀
038060,루멘스
465480,인스피언
104200,NHN벅스
351330,이삭엔지니어링
090080,평화산업
042940,상지건설
016600,큐캐피탈
369370,블리츠웨이엔터테인먼트
114450,그린생명과학
082660,코스나인
006490,인스코비
007680,대원
127980,화인써키트
418250,시큐레터
227950,엔투텍
051390,YW
355390,크라우드웍스
196300,HLB펩
094970,제이엠티
171010,램테크놀러지
143540,영우디에스피
023440,제이스코홀딩스
035460,기산텔레콤
052790,액토즈소프트
28513K,SK케미칼우
037950,엘컴텍
189980,흥국에프엔비
006125,SK디스커버리우
190650,코리아에셋투자증권
017180,명문제약
420570,제이투케이바이오
009320,아진전자부품
024950,삼천리자전거
069460,대호에이엘
357250,미래에셋맵스리츠
234100,폴라리스세원
060850,영림원소프트랩
450330,하스
129890,앱코
105550,엣지파운드리
065650,하이퍼코퍼레이션
105760,포스뱅크
153460,네이블
070300,엑스큐어
127710,아시아경제
007530,와이엠
000950,전방
066910,손오공
003080,SB성보
093240,형지엘리트
286750,나노실리칸첨단소재
005030,부산주공
002920,유성기업
150900,파수AI
097870,효성오앤비
074610,이엔플러스
051490,나라엠앤디
056700,신화인터텍
173940,에프엔씨엔터
417860,오브젠
419120,산돌
066130,하츠
376290,씨유테크
033830,티비씨
0010V0,제이피아이헬스케어
261200,덴티스
376930,노을
288330,파라택시스코리아
009140,경인전자
200580,메디쎄이
079000,와토스코리아
452300,캡스톤파트너스
314140,알피바이오
069410,엔텔스
340810,시선AI
002290,삼일기업공사
052460,아이크래프트
004910,조광페인트
452160,제이엔비
290120,DH오토리드
051630,진양화학
263020,디케이앤디
008870,금비
218150,미래생명자원
297570,알로이스
090410,덕신이피씨
178780,일월지엠엘
250000,보라티알
033540,파라텍
059100,아이컴포넌트
215380,우정바이오
307280,원바이오젠
263810,상신전자
100660,서암기계공업
012280,영화금속
221840,하이즈항공
237820,플레이디
140520,대창스틸
469750,아이비젼웍스
025880,케이씨피드
352700,씨앤투스
088340,유라클
122690,서진오토모티브
256150,한독크린텍
072770,멤레이비티
087600,픽셀플러스
215090,솔디펜스
011300,우성머티리얼스
019490,엑시큐어하이트론
263770,유에스티
004410,서울식품
086040,바이오톡스텍
066900,디에이피
260660,알리코제약
049830,승일
008420,문배철강
017040,광명전기
224110,에이텍모빌리티
089150,케이씨티
221980,케이디켐
290090,트윔
091590,남화토건
481850,신한글로벌액티브리츠
429270,시지트로닉스
289220,자이언트스텝
364950,에이아이코리아
208710,포톤
050860,아세아텍
019770,서연탑메탈
044960,이글벳
064090,인크레더블버즈
133820,화인베스틸
026940,부국철강
239890,피엔에이치테크
200780,비씨월드제약
025440,DH오토웨어
122350,삼기
011420,갤럭시아에스엠
288980,모아데이타
049470,비트플래닛
020180,대신정보통신
003060,에이프로젠바이오로직스
148250,알엔투테크놀로지
335810,프리시젼바이오
311390,네오크레마
064480,브리지텍
186230,그린플러스
464280,티디에스팜
340440,세림B&G
101240,씨큐브
032960,동일기연
050110,캠시스
263700,케어랩스
022220,티케이지애강
066360,체리부로
332290,누보
199480,뱅크웨어글로벌
049800,우진플라임
000215,DL우
355690,에이텀
204020,그리티
007120,미래아이앤지
005320,온타이드
084870,TBH글로벌
220180,핸디소프트
024120,KB오토시스
011330,유니켐
351320,넥사다이내믹스
050120,ES큐브
128540,에코캡
145270,케이탑리츠
096630,에스코넥
089140,넥스턴앤롤코리아
123570,이엠넷
206400,베노티앤알
198940,한주라이트메탈
081580,성우전자
043340,에쎈테크
064520,테크엘
103840,우양
258610,케일럼
219750,한국비티비
047080,한빛소프트
083550,케이엠
046310,백금T&A
407400,꿈비
228340,동양파일
430690,한싹
013000,세우글로벌
434480,모니터랩
206560,덱스터
119500,포메탈
203450,유니온바이오메트릭스
153490,우리이앤엘하루틴
057540,옴니시스템
000760,이화산업
459550,알트
475460,미트박스
000890,보해양조
071850,캐스텍코리아
026040,제이에스티나
376180,피코그램
014990,인디에프
475660,에스켐
014570,고려제약
284620,카이노스메드
052600,한네트
004870,티웨이홀딩스
365590,하이딥
187270,신화콘텍
068940,셀피글로벌
134790,시디즈
160550,NEW
002880,디와이에이
900300,오가닉티코스메틱
006920,모헨즈
044480,빌리언스
263050,유틸렉스
023960,에쓰씨엔지니어링
001380,SG글로벌
403490,우듬지팜
031310,아이즈비전
106240,파인테크닉스
464500,아이언디바이스
388610,지에프씨생명과학
057030,YBM넷
336060,웨이버스
109820,진매트릭스
043910,자연과환경
383930,디티앤씨알오
387570,파인메딕스
004365,세방우
363260,모비데이즈
045060,오공
0010F0,보원케미칼
450520,인스웨이브
053950,경남제약
200350,아티스트스튜디오
060540,에스에이티
356890,싸이버원
019570,플루토스
318410,비비씨
097780,에코볼트
363250,진시스템
002870,신풍
133750,메가엠디
001210,금호전기
446440,에피바이오텍
080520,오디텍
177830,파버나인
900310,컬러레이
086060,진바이오텍
277410,인산가
073540,에프알텍
075130,플랜티넷
495810,유비씨
208860,다산디엠씨
900070,글로벌에스엠
002420,세기상사
075970,동국알앤에스
262840,아이퀘스트
003535,한화투자증권우
021650,한국큐빅
027740,마니커
239610,에이치엘사이언스
373170,엠아이큐브솔루션
114630,폴라리스우노
005820,원림
270870,뉴트리
112190,KC산업
406820,뷰티스킨
057680,티사이언티픽
010640,진양폴리
347770,핌스
308170,씨티알모빌리티
071950,코아스
195990,에이비프로바이오
296640,이노에이엑스
159910,에코글로우
088790,진도
054780,키이스트
254120,자비스
464580,닷밀
359090,씨엔알리서치
039740,한국정보공학
058110,멕아이씨에스
031510,오스템
045300,성우테크론
037370,EG
276730,한울앤제주
258830,세종메디칼
195500,마니커에프앤지
099390,브레인즈컴퍼니
025750,한솔홈데코
290520,신도기연
008250,이건산업
122830,원포유
243870,아이티센코어
027040,서울전자통신
187220,디티앤씨
318020,포인트모바일
001070,대한방직
016670,디모아
012160,영흥
162120,루켄테크놀러지스
130500,GH신소재
33637K,솔루스첨단소재1우
007720,소노스퀘어
038950,파인디지털
001000,신라섬유
035200,프럼파스트
012620,원일특강
043200,파루
351870,차이커뮤니케이션
227420,도부
238490,힘스
246250,에스엘에스바이오
038620,위즈코프
032790,엠젠솔루션
038870,에코심플렉스
068050,팬엔터테인먼트
241840,에이스토리
002025,코오롱우
038880,아이에이
462310,뉴키즈온
300120,라온피플
078590,휴림에이텍
065370,위세아이텍
263920,휴엠앤씨
257370,피엔티엠에스
290270,휴네시온
318000,KBG
462510,라메디텍
33626L,두산퓨얼셀2우B
440320,오픈놀
337840,유엑스엔
080530,코디
131220,대한과학
032860,더라미
115160,휴맥스
223310,사토시홀딩스
090370,메타랩스
046390,삼화네트웍스
033200,모아텍
006570,대림통상
009810,플레이그램
131100,티엔엔터테인먼트
169330,엠브레인
021880,메이슨캐피탈
023150,MH에탄올
065950,웰크론
317240,TS트릴리온
342870,오아
000040,KR모터스
003680,한성기업
225220,제놀루션
002690,동일제강
019175,신풍제약우
317120,라닉스
142760,모아라이프플러스
014130,한익스프레스
438700,버넥트
017000,신원종합개발
398120,에스지헬스케어
006345,대원전선우
210120,캔버스엔
024070,WISCOM
056730,CNT85
048470,대동스틸
101000,KS인더스트리
013810,스페코
131090,시큐브
079170,한창산업
140430,카티스
073570,리튬포어스
039290,인포뱅크
008470,부스타
121890,에스디시스템
013720,THE CUBE&
233990,질경이
464680,KB제27호스팩
043220,티에스넥스젠
010400,우진아이엔에스
018680,서울제약
405920,나라셀라
353590,오토앤
310870,디와이씨
045510,정원엔시스
311060,엘에이티
354200,엔젠바이오
091340,S&K폴리텍
033050,제이엠아이
068100,케이웨더
367000,플래티어
397810,애드포러스
274400,이노시뮬레이션
033250,체시스
001810,무림SP
403360,라피치
030720,동원수산
005110,한창
069140,누리플랜
318010,팜스빌
063760,이엘피
032080,아즈텍WB
354390,바스칸바이오제약
053290,NE능률
900110,딥커머스
143210,핸즈코퍼레이션
237750,피앤씨테크
019660,글로본
304840,피플바이오
131760,파인텍
462980,아이지넷
333050,이노테나
424760,벨로크
252500,세화피앤씨
007770,한일화학
032750,삼진
200230,텔콘RF제약
002820,SUN&L
002355,넥센타이어1우B
239340,이스트에이드
004270,남성
403810,아이엘로보틱스
306040,에스제이그룹
005360,모나미
016100,리더스코스메틱
258790,소프트캠프
059180,엔더블유시
006740,블루산업개발
015260,에이엔피
006050,국영지앤엠
024890,대원화성
051380,피씨디렉트
290560,파라택시스이더리움
131180,딜리
036480,대성미생물
006200,한국전자홀딩스
138070,신진에스엠
446070,유니드비티플러스
052300,오션인더블유
373110,엑셀세라퓨틱스
188260,세니젠
418620,E8
008775,호텔신라우
102950,아하
003495,대한항공우
303530,이노뎁
093380,풍강
434190,탈로스
148930,에이치와이티씨
331520,밸로프
024940,PN풍년
026910,광진실업
027580,상보
109960,앱토크롬
118000,메타케어
069640,한세엠케이
058450,한주에이알티
096690,에이루트
037400,우리엔터프라이즈
012170,아센디오
179720,머니무브
377330,이지트로닉스
078860,아이오케이이엔엠
038530,케이바이오랩스
301300,바이브컴퍼니
267790,배럴
023770,플레이위드
298060,풍전약품
009310,참엔지니어링
115480,씨유메디칼
146060,율촌
335870,윙스풋
455180,케이지에이
208350,지란지교시큐리티
080470,성창오토텍
091970,나노캠텍
191600,블루탑
065150,대산F&B
070590,인티큐브
130740,티피씨글로벌
270210,에스알바이오텍
044780,에이치케이
900340,윙입푸드
054090,삼진엘앤디
207490,에이펙스인텍
060380,동양에스텍
376980,원티드랩
053060,세동
067730,로지시스
188040,바이오포트
123840,뉴온
090150,아이윈
432980,엠에프씨
139670,키네마스터
123750,알톤
113810,디젠스
043360,디지아이
009460,한창제지
457600,벡트
291230,엔피
002360,SH에너지화학
208640,썸에이지
076340,지에이이노더스
216400,인바이츠바이오코아
079650,서산
016920,카스
067010,이씨에스
353190,휴럼
021040,대호특수강
103230,에스앤더블류
206950,볼빅
352940,인바이오
348030,모비릭스
431190,케이쓰리아이
357430,마스턴프리미어리츠
080720,한국유니온제약
270520,앱튼
197140,디지캡
034940,조아제약
317860,노드메이슨
044380,주연테크
115610,이미지스
222980,한국맥널티
238200,비피도
115570,스타플렉스
083640,인콘
236810,엔비티
025890,한국주강
322970,무진메디
085810,알티캐스트
017250,인터엠
109670,씨싸이트
362990,드림인사이트
331660,한국미라클피플사
065060,지엔코
054220,비츠로시스
377220,프롬바이오
224060,더코디
087260,모바일어플라이언스
415380,스튜디오삼익
405000,플라즈맵
148780,비큐AI
001685,대상우
101400,엔시트론
328380,솔트웨어
060900,에이전트AI
322780,코퍼스코리아
278990,EMB
900100,파이온엑스
372800,아이티아이즈
225590,패션플랫폼
285800,진영
465770,STX그린로지스
035620,바른손이앤에이
039310,세중
154030,아시아종묘
365900,브이씨
020400,대동금속
054940,엑사이엔씨
015020,이스타코
279600,미디어젠
084440,유비온
00499K,롯데지주우
032280,삼일
377030,비트맥스
076080,웰크론한텍
900270,헝셩그룹
215480,토박스코리아
049120,파인디앤씨
275630,에스에스알
214610,롤링스톤
032680,소프트센
226340,본느
018700,졸스
192390,윈하이텍
227610,아우딘퓨쳐스
101680,한국정밀기계
303030,지니틱스
031860,디에이치엑스컴퍼니
368600,아이씨에이치
222670,플럼라인생명과학
134060,이퓨쳐
042040,케이피엠테크
067770,세진티에스
032980,바이온
050760,에스폴리텍
018620,우진비앤지
005257,녹십자홀딩스2우
417180,핑거스토리
065770,CS
196700,웹스
193250,링크드
002070,비비안
110020,전진바이오팜
217320,썬테크
289010,아이스크림에듀
389680,유디엠텍
083470,이엠앤아이
008600,윌비스
009440,KC그린홀딩스
086220,광동헬스바이오
098660,에스티오
032800,판타지오
336040,타스컴
023790,동일스틸럭스
115530,씨엔플러스
054410,케이피티유
052960,태양3C
060230,제이케이시냅스
247660,나노씨엠에스
254160,제이엠멀티
014100,메디앙스
482680,미래에셋비전스팩7호
0070X0,에스테크엠
241820,피씨엘
009730,이렘
060480,국일신동
477380,미래에셋비전스팩4호
051780,큐로홀딩스
108675,LX하우시스우
048830,엔피케이
069330,유아이디
476710,타조이엔터테인먼트
169670,코스텍시스템
028080,휴맥스홀딩스
308100,형지글로벌
001770,SHD
065690,파커스
240600,유진테크놀로지
001420,태원물산
019685,대교우B
106520,노블엠앤비
45226K,한화갤러리아우
0072Z0,KB제33호스팩
011090,에넥스
00806K,대덕1우
18064K,한진칼우
045520,크린앤사이언스
344860,이노진
005725,넥센우
0101C0,하나36호스팩
0130H0,엔에이치스팩33호
469880,하나30호스팩
199730,바이오인프라
477340,에이치엠씨제7호스팩
0044K0,삼성스팩10호
191410,육일씨엔에쓰
030350,드래곤플라이
096870,엘디티
00781K,코리아써키트2우B
092600,앤씨앤
137940,넥스트아이
000087,하이트진로2우B
379390,이성씨엔아이
227100,프로브잇
0115H0,삼성스팩13호
900120,씨엑스아이
079190,케스피온
154040,다산솔루에타
473050,유안타제15호스팩
361670,삼영에스앤씨
177350,베셀
312610,에이에프더블류
079950,인베니아
250930,예선테크
233250,메디안디노스틱
478440,미래에셋비전스팩6호
479880,한국제15호스팩
208850,이비테크
351020,미쥬
083660,CSA 코스믹
0099W0,미래에셋비전스팩11호
043590,웰킵스하이텍
001795,대한제당우
060260,뉴보텍
088290,이원컴포텍
352770,셀레스트라
244460,올리패스
456190,큐라켐
489480,키움제11호스팩
481890,엔에이치스팩31호
065420,에스아이리소스
217880,틸론
0096B0,삼성스팩12호
368970,오에스피
0097F0,미래에셋비전스팩10호
002680,한탑
489730,디비금융제13호스팩
0099X0,IBKS제25호스팩
149010,아이케이세미콘
471050,대신밸런스제17호스팩
478390,KB제29호스팩
253610,루트락
0093G0,미래에셋비전스팩8호
0037T0,KB제32호스팩
054180,메디콕스
0054V0,엔에이치스팩32호
492220,KB제31호스팩
0088D0,메리츠제1호스팩
419540,비스토스
0131D0,키움히어로제2호스팩
0091W0,신영스팩11호
482520,교보16호스팩
291810,핀텔
025870,신라에스지
065570,삼영이엔씨
482690,대신밸런스제19호스팩
477760,DB금융스팩12호
0041L0,하나35호스팩
224760,엔에스컴퍼니
001755,한양증권우
0132G0,교보20호스팩
38380K,LX홀딩스1우
084695,대상홀딩스우
084180,수성웹툰
050090,비케이홀딩스
012205,계양전기우
176590,코나솔
145995,삼양사우
069920,엑시온그룹
0071M0,삼성스팩11호
469900,하나31호스팩
060240,스타코링크
012340,뉴인텍
225430,케이엠제약
487360,신한제14호스팩
474660,신한제12호스팩
477470,미래에셋비전스팩5호
0105P0,유진스팩12호
496070,신한제16호스팩
474490,유안타제16호스팩
004105,태양금속우
0129K0,신한제18호스팩
008290,원풍물산
289170,바이오텐
004255,NPC우
0098T0,교보19호스팩
0096D0,미래에셋비전스팩9호
486630,KB제30호스팩
489210,교보17호스팩
011080,형지I&C
0130D0,신한제17호스팩
493790,유안타제17호스팩
0004Y0,디비금융제14호스팩
073190,듀오백
008500,일정실업
043100,알파AI
035290,골드앤에스
469480,IBKS제24호스팩
466690,키움히어로제1호스팩
472220,신영스팩10호
478110,이베스트스팩6호
498390,한화플러스제5호스팩
0041B0,교보18호스팩
001515,SK증권우
238500,솔루믹스
009620,삼보산업
33637L,솔루스첨단소재2우B
488060,유진스팩11호
001067,JW중외제약2우B
121850,코이즈
106080,케이이엠텍
145210,다이나믹디자인
103660,씨앗
302920,더콘텐츠온
003075,코오롱글로벌우
464440,한국제13호스팩
484130,하나34호스팩
236340,메디젠휴먼케어
244880,나눔테크
473950,에스케이증권제13호스팩
467930,IBKS제23호스팩
465320,교보15호스팩
178600,대동고려삼
468760,유진스팩10호
487830,신한제15호스팩
0068Y0,비엔케이제3호스팩
000225,유유제약1우
472230,에스케이증권제11호스팩
487720,키움제10호스팩
189350,코셋
03481K,해성산업1우
341170,퓨쳐메디신
185190,수프로
0041J0,엘에스스팩1호
309930,조이웍스앤코
004835,덕성우
079970,투비소프트
001065,JW중외제약우
475250,하나33호스팩
004985,성신양회우
474930,신한제13호스팩
236030,씨알푸드
212310,오건에코텍
066830,제노텍
114920,대주이엔티
276040,스코넥
473000,에스케이증권제12호스팩
101390,아이엠
475240,하나32호스팩
199150,데이터스트림즈
251280,안지오랩
000325,노루홀딩스우
199290,바이오프로테크
204210,JK리버스톤리츠
332190,오션스바이오
26490K,크라운제과우
447690,아이오바이오
276240,엘리비젼
267080,세븐브로이맥주
224810,엄지하우스
202960,판도라티비
215570,크로넥스
044180,KD
009415,태영건설우
234070,에이원큐브텍
318660,타임기술
121060,유니포인트
313760,캐리
266350,팡스카이
090355,노루페인트우
258050,테크트랜스
327610,펨토바이오메드
311960,인터로이드
346010,타이드
000545,흥국화재우
043090,더테크놀로지
000145,하이트진로홀딩스우
116100,태양기계
052770,아이톡시
299480,지앤이헬스케어
136660,큐엠씨
266470,바이오인프라생명과학
217910,에스제이켐
014825,동원시스템즈우
092590,럭스피아
014285,금강공업우
005965,동부건설우
005745,크라운해태홀딩스우
36328K,티와이홀딩스우
208890,미래엔에듀파트너
002995,금호건설우
004545,깨끗한나라우
007575,일양약품우
000227,유유제약2우B
223220,로지스몬
402420,켈스
008355,남선알미우
140910,에이리츠
390110,애니메디솔루션
